t,alt_msl_m,ias_kt,vs_fpm,pitch_deg,roll_deg,throttle
6.2,1021.8047817022469,89.61779737917286,-1160.584604536369,2.041570432604211,1.9691722756681103,0.7656865664353855
6.4,1020.5855817412614,89.21718473755469,-1153.2808953012418,2.1323673709171014,0.7065148677097941,0.7270380138856487
6.6000000000000005,1019.3663817802758,89.35293020845953,-1191.517401460636,1.8743083557871603,0.27193385989192836,0.7403128590881383
6.800000000000001,1018.1471818192902,90.84871889870887,-1247.6561285901382,1.9679084247079521,1.183765857934436,0.7494079743352497
7.0,1016.9279818583046,89.35397225973448,-1226.1873382144947,2.1705944211580572,1.0191086599600772,0.7304264292104051
7.2,1015.708781897319,89.97398263604359,-1235.8308742007496,1.9237271436210979,1.6638427016068749,0.7308534991538164
7.4,1014.4895819363334,90.70751189390654,-1207.0612469165799,2.028815375451537,1.0826558538488558,0.7404875422375627
7.6000000000000005,1013.2703819753477,89.53311965380536,-1270.8949341614166,1.8430803799917834,-0.11786358135149987,0.7079911951932528
7.800000000000001,1012.0511820143622,89.91063844033268,-1195.4899968451073,1.8744821334135549,0.25844761263424176,0.7210904356585333
8.0,1010.8319820533766,90.08837131459958,-1174.1382240285243,1.921480521565379,0.17916125499753283,0.7417393182441365
8.200000000000001,1009.612782092391,90.05102541940406,-1205.9066675077045,2.326448003482144,0.3021392035051579,0.75296461272684
8.4,1008.3935821314054,89.01995533886584,-1181.5442949445571,1.9386424787995216,0.20032108904013515,0.7462848002809281
8.6,1007.1743821704198,90.0609121843016,-1237.497886714162,1.9205061970895565,-0.7824287978047578,0.7145206261032121
8.8,1005.9551822094342,91.08705873739324,-1258.146376422618,1.915520970728429,-2.103635888613438,0.7407242741648
9.0,1004.7359822484485,88.76228425749721,-1225.4406512226908,1.9751596468912591,-0.6716786118696474,0.7659687528101236
9.200000000000001,1003.516782287463,90.68750615041728,-1153.677653896435,2.098389517752939,-2.0260344883676478,0.7611173102398264
9.4,1002.2975823264774,90.09548322055727,-1158.7638142524406,2.0284235655505296,0.0679591073824083,0.7484250427694433
9.600000000000001,1001.0783823654917,89.48682368471422,-1218.2384736207835,2.3086722012050593,0.004536388153236781,0.7322526024980359
9.8,999.8591824045062,91.60033323707394,-1151.8149168973648,2.0320691670099365,-1.6755745035631586,0.7626243274190441
10.0,998.6399824435206,90.60980776966777,-1212.9634116114478,2.2171106224034856,0.6881681671279395,0.738421420375801
10.200000000000001,997.420782482535,89.04056887831582,-1139.4931645263755,2.0415066674037288,0.8668580847152214,0.7266150319505196
10.4,996.2015825215493,90.05961298301717,-1180.6656523136924,2.090837224767117,0.09585178909326052,0.7339562752967642
10.600000000000001,994.9823825605638,90.46135166693615,-1218.050281441654,1.783460009043003,1.667666301846532,0.7789669058354831
10.8,993.7631825995782,89.8489742997194,-1168.1623099004344,1.9809410827791232,1.8716655437857856,0.7544036007640339
11.0,992.5439826385925,90.54632821375617,-1230.9633074898352,1.9896578389056803,-1.2059939963062491,0.7731849410609541
11.200000000000001,991.324782677607,89.94678614388047,-1237.4099970167872,1.9635564489653792,1.0367051438010604,0.7404132737338126
11.4,990.1055827166214,90.53379804866746,-1258.0222207411769,1.67706820592137,0.44084787871378645,0.7687629867837028
11.600000000000001,988.8863827556357,91.15081807332493,-1189.6566116343402,2.1320936692808985,0.41831977654672364,0.7379699191276384
11.8,987.6671827946501,89.45947019919548,-1202.1263618309472,1.9419274505476727,0.9344475176464853,0.7468514526193434
12.0,986.4479828336646,90.16251088831169,-1203.0845304298948,1.9342893016630527,-0.7191677959584135,0.7997270051991139
12.200000000000001,985.228782872679,89.62935393876927,-1216.394085238775,1.9617242808439763,-0.592372433225022,0.7653429726459924
12.4,984.0095829116933,90.10181472898067,-1142.4846128367112,1.9657881216688344,-0.8266721120953349,0.7399765924934462
12.600000000000001,982.7903829507078,89.05024437771989,-1216.9442382170641,2.0610647631183125,-0.7549023733623218,0.7483036192194656
12.8,981.5711829897222,89.53655872279786,-1228.9364976314969,1.8093451622652104,-0.0985117341791574,0.7565244684177129
13.0,980.3519830287365,89.8430432217564,-1150.155507490581,1.8603436914624505,-1.4518241682250626,0.7742091517903181
13.200000000000001,979.1327830677509,90.71901109768032,-1143.1486493212199,2.04359499438491,-1.0457273769897157,0.740217338166597
13.4,977.9135831067654,90.9161776059633,-1186.4456486727988,2.0218374216980544,0.5775282890608695,0.7151736183079104
13.600000000000001,976.6943831457797,88.9411777660126,-1269.6011120055516,1.9435017786636901,-0.07096271518980352,0.7444071637374738
13.8,975.4751831847941,89.36428610721036,-1223.988439609955,1.9139131391538526,0.38295479089808016,0.7503077091432752
14.0,974.2559832238086,90.51752273805874,-1175.4838740312377,1.874836294524511,-1.889260483214151,0.7521907593747048
14.200000000000001,973.036783262823,88.40606417266041,-1199.2910596318093,1.9912467254156496,-0.7838532661601295,0.7763338027236533
14.4,971.8175833018373,89.6294641080381,-1137.836976875111,2.1771098709787164,-0.5554226527397299,0.7563337415661185
14.600000000000001,970.5983833408517,89.92217045946393,-1254.6765811716436,1.8412923872931422,0.03253481475709576,0.7662583394327197
14.8,969.3791833798662,91.00561198182946,-1172.8647609868895,2.2284977069975245,-0.5862841716541372,0.7279777261215039
15.0,968.1599834188805,90.55152312045661,-1225.0813303870355,2.1265972198070644,0.9332146265064265,0.767358029768491
15.200000000000001,966.9407834578949,89.73822926382225,-1147.078343269158,1.9320554394035092,-0.05827611623345148,0.7919243966331256
15.4,965.7215834969094,89.70513928472003,-1203.00467850979,2.1174612313194627,0.017014160597581412,0.7654581858050036
15.600000000000001,964.5023835359237,89.79984367958566,-1158.7741680109098,1.780114487470687,0.013538172992502411,0.7550711143988144
15.8,963.2831835749381,91.21882352036492,-1225.9011634433457,1.7402637582258138,0.7079854494341167,0.7530797637681549
16.0,962.0639836139525,89.6575800459417,-1256.379952461558,1.806532661577323,-0.47162071221397295,0.78574284478052
16.2,960.844783652967,89.75705568930822,-1244.4153234385874,1.9385380302028712,1.1223937822732857,0.7314563703321827
16.400000000000002,959.6255836919813,90.2820712538282,-1224.267961684229,1.951188504657548,0.46005860268931037,0.747777952840919
16.6,958.4063837309957,89.90338364393084,-1240.9925456014437,1.9227286374285995,0.15403693654833056,0.7592041518587642
16.8,957.18718377001,89.84217261762743,-1151.981546601913,2.0149134035847136,0.041736487547873846,0.7648800221562639
17.0,955.9679838090245,89.10874628547916,-1146.4435817519284,1.679726913842198,0.5203039678826298,0.7412534418858323
17.2,954.7487838480389,89.99078282556916,-1189.0781408297562,2.0743024109527317,1.0153915379290526,0.7561464278945447
17.400000000000002,953.5295838870534,89.64513502162046,-1241.367803406569,1.7871049131661503,0.9455275503849921,0.7444415703729775
17.6,952.3103839260677,90.93290222095217,-1204.734830126531,1.900872409216202,0.37586015781087595,0.7524094226560256
17.8,951.0911839650821,90.52247080216092,-1227.4390164403128,1.9380724300560501,0.876718754937285,0.7473581691925221
18.0,949.8719840040965,89.98068510959206,-1141.83702152703,1.8265684044886275,0.11835818574354019,0.727168126442889
18.2,948.6527840431108,90.53470481861387,-1187.3622594116723,1.7943500497043618,1.2524901993132729,0.7495777282995311
18.400000000000002,947.4335840821253,89.72810435862948,-1180.4225383944126,1.849087750217854,-0.02660650720976532,0.7675430304412367
18.6,946.2143841211397,90.84170108674155,-1215.9873247489259,1.9982114536788231,-2.075139274724183,0.7306596341691665
18.8,944.9951841601542,89.9956803514627,-1280.4528642167322,2.0884973268589158,1.3378825669523462,0.7451781650245033
19.0,943.7759841991685,90.46670588334433,-1230.8453739906615,2.0846352766555922,0.10785108802531188,0.763295601289143
19.200000000000003,942.5567842381829,88.96728540374122,-1244.6652871517674,1.8508263442594264,-1.1710784450654783,0.7286026978650565
19.400000000000002,941.3375842771973,90.27734403910274,-1185.189807861277,1.8812634277682068,-0.19822370723278251,0.7536527667501631
19.6,940.1183843162116,88.64943670610677,-1076.138388968725,1.8619095253025109,-0.8838335765102854,0.7287974036209313
19.8,938.8991843552261,88.37173684404806,-946.0250302910047,2.0674718468144717,2.100209383299386,0.7726926100166754
20.0,937.6799843942405,89.75641849783085,-837.4241710005591,1.6943869729222172,0.49768494758334,0.7962564276375973
20.200000000000003,937.6799843942405,64.28005791392113,-667.1406217460313,3.1857508890873345,-1.5687111746440843,0.4904451056849153
20.400000000000002,936.9285514444805,65.13124223656978,-676.0932909415086,2.9272792687065503,0.5461645463688639,0.44561638644453727
20.6,936.1771184947205,66.79580530118884,-702.3576134456387,2.8824712704299427,-0.3987399548212523,0.46480398257481254
20.8,935.4256855449605,64.33462145487033,-748.7330751026736,3.0509180693861344,1.916783335900153,0.4524199545700031
21.0,934.6742525952005,64.50084513084488,-767.5648608323468,3.154892858265953,-1.0526966000871745,0.4520421179213857
21.200000000000003,933.9228196454405,65.16432315685176,-756.7492779237892,3.051387488532739,-2.2470295033213277,0.4809551412187566
21.400000000000002,933.1713866956804,65.39441063312988,-718.341435508589,3.1579116685977917,0.06586917972792136,0.42361640847631693
21.6,932.4199537459205,64.8588751472754,-670.3104178712271,3.020153822498065,-0.34802734954971914,0.4711058919493223
21.8,931.6685207961605,64.83525573579743,-810.7791399586314,3.18444579085616,-0.4165857348986773,0.44902048009688533
22.0,930.9170878464006,65.56197036409644,-740.329157704234,3.1867740057928042,-2.141239161151281,0.47817081241208287
22.200000000000003,930.1656548966405,65.41592610962712,-737.9418427485734,2.98507818160019,0.4268093511974458,0.45374466737798885
22.400000000000002,929.4142219468805,64.17305933434105,-742.9566679700893,3.215880883189043,1.673345147842607,0.4365465601094763
22.6,928.6627889971205,64.93665494510732,-747.0838218741505,3.0247100551970245,-1.9090490809054177,0.4555428075350277
22.8,927.9113560473604,65.02822947892918,-753.21420190336,3.0130339830453043,1.1712236874228787,0.46471934190059366
23.0,927.1599230976005,64.1564123023607,-699.4316710103935,2.861778949432891,-0.5687168567540479,0.4507152734822239
23.200000000000003,926.4084901478404,65.20787128053949,-758.204888788083,2.956682999131921,2.3490052720222456,0.459760765531132
23.400000000000002,925.6570571980806,64.31363481825876,-744.692020960118,3.116637411876537,0.43600792104884084,0.43956649648596036
23.6,924.9056242483205,65.77765336633364,-739.6039303044003,2.8031029635395392,-0.18784437134585374,0.40732232198309853
23.8,924.1541912985605,65.15419673008405,-735.2995604382801,3.0974436013987914,1.105381765888225,0.4680004716754669
24.0,923.4027583488005,65.07144518861524,-746.433934737306,3.0522923926904197,0.5260284507497229,0.46398319472368577
24.200000000000003,922.6513253990405,64.52717731771499,-699.6295470232137,3.041634212437518,-0.5924559759824957,0.4529635676922867
24.400000000000002,921.8998924492805,64.90511214089784,-739.9465355482619,2.6690261706864047,0.710216943288975,0.45136821124420645
24.6,921.1484594995204,63.40180296567436,-732.6369482564485,2.98451356205481,-0.5106958703451107,0.47072591538709474
24.8,920.3970265497605,64.09487402358155,-741.6575098048826,3.0972390011536435,-1.788487967143609,0.4408578654904688
25.0,919.6455936000004,65.290271839351,-779.7203605246666,2.8855567564622726,2.031592193247407,0.43586931869282963
25.200000000000003,918.8941606502406,63.297146366542286,-772.7980731101559,3.0135460048646676,-0.34958310074179777,0.4462290026100803
25.400000000000002,918.1427277004805,65.67728681718494,-781.5996684294995,2.643289009639767,-0.609014000667632,0.47378194377103067
25.6,917.3912947507205,63.60312281970087,-731.8934404698888,3.1007089554432703,0.3387220634549792,0.4222577419147103
25.8,916.6398618009605,65.60539080213141,-768.1391194605038,2.9006350785486386,-1.5596318578537094,0.47383659985228016
26.0,915.8884288512004,64.32360237369654,-782.0548992788642,3.130703542135009,-1.35357864819892,0.43721494291588975
26.200000000000003,915.1369959014405,65.62319286747397,-730.0751477455749,2.723582058610166,-0.4996467000687651,0.4279851300055196
26.400000000000002,914.3855629516805,65.10476096606784,-718.5981148260943,3.1038401082488467,-0.5197218065528668,0.47520123672284637
26.6,913.6341300019205,63.77053204776681,-810.0317509338838,2.9644591068521526,0.0718892724861329,0.4480621981040761
26.8,912.8826970521604,65.99931899964676,-672.0124706617494,3.1211405696503443,1.1225577131260291,0.42399531271230156
27.0,912.1312641024005,66.1533657244181,-738.3081382995218,2.861143531933185,-0.4740269731350362,0.4428253388188713
27.200000000000003,911.3798311526405,64.94735607519983,-743.8060775999459,2.907231446288517,0.4927984727498653,0.46862104861774073
27.400000000000002,910.6283982028805,64.78086698226214,-696.9283760022067,3.3363677017233813,0.6015450009035166,0.47384148385243546
27.6,909.8769652531205,64.87210642722349,-736.8068881818895,2.8755071774344154,-1.084075381597879,0.441458026361579
27.8,909.1255323033605,64.219878141777,-763.7537420602545,2.894095918888818,0.22845572291280122,0.4581264151819455
28.0,908.3740993536005,65.87886940780554,-651.8164091701201,2.9585126944252376,-0.9426673793229624,0.4642816926478886
28.200000000000003,907.6226664038404,64.56568645461586,-782.5752154163798,2.846616191126945,1.0638987445477837,0.4371074701256729
28.400000000000002,906.8712334540805,64.95904766984665,-743.5042186294775,3.178568517952544,0.4550898780724911,0.45710072150332887
28.6,906.1198005043204,64.36536287743756,-705.7115934557893,3.258751997130638,0.016504114361246543,0.4493624417048888
28.8,905.3683675545605,64.49914152022384,-782.3852029089473,2.8943840900124997,-1.3396996537511157,0.43927951179053815
29.0,904.6169346048005,63.977819878679064,-743.680502638743,2.741095173148006,0.11599001028531707,0.4401570412924215
29.200000000000003,903.8655016550404,66.00565545097152,-724.1367872804253,3.175796595448613,-0.7670275135766861,0.45134068963734425
29.400000000000002,903.1140687052805,64.87672994143519,-643.5334903748583,3.166258576768759,0.7059626404522606,0.4505970697391727
29.6,902.3626357555205,65.77273729498305,-775.3112708896454,3.123248878826788,-0.1193265023655012,0.43869020093351324
29.8,901.6112028057605,65.01065967753061,-741.5058488004336,3.173476715212337,-0.8123445628874556,0.4414810978319968
30.0,900.8597698560004,64.44447717783768,-713.2510984416988,2.8698712101264294,0.9255178975111621,0.47226674476680675
30.200000000000003,900.1083369062405,64.7386517919982,-736.3575694907569,2.974725538699209,0.7215350677134271,0.4542765427035397
30.400000000000002,899.3569039564804,64.55181515959768,-787.7132751338785,2.792383559348918,-0.5932970789467739,0.46770188733176565
30.6,898.6054710067206,65.00636727934793,-723.2742249185985,2.787275575562128,1.1620278326784772,0.4740364446387484
30.8,897.8540380569605,64.69978652825843,-735.2973858491206,3.14716519609043,-0.29839467518434,0.461776845192791
31.0,897.1026051072005,64.76006262724655,-721.7741354053497,2.8992130106335336,-0.3091516143961749,0.4954177262676487
31.200000000000003,896.3511721574405,63.89714025269127,-694.3407387963999,3.341935739103009,0.12380104826825901,0.4334939193647221
31.400000000000002,895.5997392076804,64.3545232579031,-699.0715287605807,3.011127016497386,-0.752633751892954,0.4661681918616459
31.6,894.8483062579205,66.32324603904034,-723.288888619936,2.903936277714943,-0.4416399017124963,0.4436371205393782
31.8,894.0968733081604,64.46301342699863,-727.1759364042183,3.1196827805559537,-0.16047927868495432,0.48711566526742556
32.0,893.3454403584004,64.1567249699012,-783.5382522828485,3.270189353639906,1.5302830096578555,0.4840088024278485
32.2,892.5940074086404,65.26986106606003,-744.9719766341302,3.0729196439137723,1.4996497419608228,0.4109157763598652
32.4,891.8425744588806,66.12581775964523,-730.7865197729143,2.8174282243809525,-0.2588702005904889,0.4306226751497624
32.6,891.0911415091205,63.836780558015036,-755.6399936809141,3.0556504202827592,1.6104377405287214,0.46328625821588687
32.800000000000004,890.3397085593605,64.83318252139898,-735.6950347294121,3.2063397091600097,-0.04328674990911938,0.46579734419768953
33.0,889.5882756096005,64.49435795685207,-772.6121804133863,2.9260138576460557,0.38058067781150273,0.46473128432318556
33.2,888.8368426598404,63.59118442053808,-678.2263276756257,2.8839537063883087,0.88357783377393,0.4485826934365332
33.4,888.0854097100805,65.58794136740671,-653.5162153852857,3.152467186704435,0.29204782620021036,0.45910241649126954
33.6,887.3339767603204,64.98124486515613,-755.1812301534023,3.020995161075297,2.4151822041819053,0.4630604287157265
33.800000000000004,886.5825438105605,65.05715347543408,-723.5850431912326,2.8346186845975887,0.24334631423717915,0.4484425746092535
34.0,885.8311108608004,64.39815082204353,-748.9657549611113,2.943038009762769,-1.1975892455108241,0.4705460393672326
34.2,885.0796779110404,65.36382733039753,-689.0849416295321,2.8866506263551064,1.3054709745141813,0.4048100550178191
34.4,884.3282449612805,64.56856212041015,-722.1995080170689,3.0444402997305633,-0.41206349351204147,0.46267587039139985
34.6,883.5768120115204,64.88567743320259,-736.5060433509254,3.0164526770240307,-0.3042883313481632,0.4293189477542855
34.800000000000004,882.8253790617605,64.11339136625479,-748.5459037955497,3.172567056459034,-2.991672883505406,0.4691735561593878
35.0,882.0739461120005,64.02711779183345,-734.5542897652517,3.1064497562971867,1.000985899653341,0.445426311502176
35.2,881.3225131622404,66.06842548424002,-779.6142054753875,2.765469900895594,0.81844914660313,0.43222425457831953
35.4,880.5710802124804,64.59431623636922,-712.5780840074027,3.0610485797182916,0.7990194733686489,0.4574780431348849
35.6,879.8196472627205,65.23334428508464,-768.1591799318708,3.134539847951011,0.9784058965260787,0.43177333004308466
35.800000000000004,879.0682143129604,64.9729676521861,-718.2041084994767,3.0683818900549324,1.6910002031173141,0.4317446420488921
36.0,878.3167813632004,64.64708383779025,-734.4139781344558,3.1545089488919222,-0.04600184904419109,0.4186541128809382
36.2,877.5653484134405,64.59363122373023,-695.8016586172786,2.9175634510994866,0.937616498169398,0.44946584490403774
36.4,876.8139154636804,65.50406607315647,-740.2790967747545,2.857375225907122,-0.7438398119629125,0.4599364704338167
36.6,876.0624825139205,64.75850591637287,-698.6765442205059,3.1395105037863744,-0.35380118366422997,0.47046051972262487
36.800000000000004,875.3110495641604,64.87884508146297,-776.4934929382774,2.8401802992771437,1.0567601543294927,0.44716544276421977
37.0,874.5596166144005,65.01777724575558,-715.2215950000473,2.6760693700833444,0.3911238288656312,0.4709571041689529
37.2,873.8081836646404,65.9412066562016,-748.5632446007249,3.1537949916985526,-1.3334151925780864,0.45035921950269603
37.4,873.0567507148804,65.54440877970652,-731.8306675585843,2.891372261149694,0.36132937954770283,0.4481342303804089
37.6,872.3053177651204,65.3060802141824,-736.7294024462019,2.95409006984855,-0.18291144086031308,0.4614712589571558
37.800000000000004,871.5538848153604,64.54914288531741,-702.1477387961977,2.790303097765438,-0.8186662911473895,0.47116785552251517
38.0,870.8024518656005,63.89442502399483,-820.383883731384,2.801170861949232,0.43428705031409537,0.4431713109108282
38.2,870.0510189158405,65.75962394538824,-726.6761139960172,2.8265116737036586,-0.40450569748884313,0.4451247675608808
38.400000000000006,869.2995859660805,65.7731577073767,-799.3793292996502,2.945902522240228,-1.5704896885119972,0.4467833719060032
38.6,868.5481530163204,64.88743328070133,-691.3267102849512,3.0554998614233897,-1.111155278671533,0.4516553825398368
38.800000000000004,867.7967200665605,65.43350707328281,-818.5091114496256,2.655328317636389,1.7691700765436857,0.431991835807897
39.0,867.0452871168004,65.62515444310833,-779.7506550217456,3.1128259761927035,-1.5149289161276076,0.47056012120132573
39.2,866.2938541670404,65.66494756213199,-806.5545502554571,2.8227002755817097,0.222802187080488,0.44199180736443333
39.400000000000006,865.5424212172804,65.73710677859718,-674.0299397036747,2.8400532363068907,0.6100559143083106,0.4592488691355573
39.6,864.7909882675203,64.6355058794711,-791.1593245787121,3.101678308211249,0.6391890463003149,0.4334905485555215
39.800000000000004,864.0395553177605,66.21197838613178,-735.0428035041966,2.988804910122841,-1.225471658638618,0.4571760790561779
40.0,863.2881223680005,64.00272555337143,-761.031089828617,2.769534932063897,-0.3215381693553146,0.4578318603150067
40.2,862.5366894182405,65.68937846159491,-811.5898798407111,3.276688903085156,0.14084672512860527,0.4415863718640533
40.400000000000006,861.7852564684804,65.39514566322461,-753.0909034678931,2.8709067592588826,0.8002092604788348,0.49041778865994284
40.6,861.0338235187204,65.6988952908196,-713.0899736328087,3.037097392792123,-0.6449608312139513,0.4574207992248381
40.800000000000004,860.2823905689604,66.5032066456774,-746.9701164355879,3.029983552291178,-1.1634745046255395,0.48553857845954773
41.0,859.5309576192005,66.18755637870292,-701.9561839301699,3.2116990742794793,1.002574049160511,0.4691827784779625
41.2,858.7795246694404,64.08385847424854,-754.0763743373043,2.9316496746831167,1.1051536459896922,0.4367545038588787
41.400000000000006,858.0280917196804,63.64906273578571,-739.3250452372869,3.151213452657389,0.37007255604901534,0.4423562636868421
41.6,857.2766587699205,65.65351124724303,-754.991333827974,2.888716571652281,-0.6087871566976384,0.4587220413471446
41.800000000000004,856.5252258201604,64.18799006729927,-725.856651329855,3.168319328775333,0.4067616554221394,0.45122345063677505
42.0,855.7737928704005,64.99007568908199,-663.6429116691128,2.885552305562724,0.10931070326586399,0.45098922283517867
42.2,855.0223599206404,65.67178198160416,-725.1097600784823,2.945668635207826,0.8376286761913921,0.444275900912509
42.400000000000006,854.2709269708804,63.684962119051534,-731.8217331039824,3.2843949821848546,-1.249112965910906,0.4138304728851801
42.6,853.5194940211204,63.31201563655242,-764.3359700845989,3.0475457082177506,0.11626077213898914,0.44549134713158617
42.800000000000004,852.7680610713604,65.20743921626978,-769.8185988897413,3.016463845905404,-0.1590638486661144,0.4056375707215448
43.0,852.0166281216004,65.03550871169064,-681.0366116032961,3.3363073912518084,-1.1096837146474172,0.45743639137569875
43.2,851.2651951718404,64.80335754289446,-784.088921752356,3.054203501105022,0.2156482494083487,0.4354788442514459
43.400000000000006,850.5137622220805,65.03082781101618,-776.1250575572931,2.877579403840709,0.03491783587894065,0.43569166547655713
43.6,849.7623292723204,64.31158751410618,-743.4974300009899,3.110194199744177,-0.41035866711100005,0.4456139240874004
43.800000000000004,849.0108963225604,63.78920447418231,-756.6518009550239,2.8227478624487854,0.39602874988594206,0.45545344692591727
44.0,848.2594633728004,64.86667611929575,-661.3518215677655,3.169247480811588,-1.418797010729465,0.4213598764452809
44.2,847.5080304230405,64.22263304716049,-834.2486607367592,3.180896663973025,-0.05364179317152694,0.4150279762089319
44.400000000000006,846.7565974732804,63.68521494207111,-725.1448986220815,2.914056123218816,0.43141416577899233,0.42867868257000374
44.6,846.0051645235204,65.40454485711462,-711.0909655430693,2.9058147226074227,0.28401785812567304,0.4091654495160255
44.800000000000004,845.2537315737604,64.95088109726225,-784.4191269596542,3.0264756393526366,1.0764277819579489,0.43066300780221406
45.0,844.5022986240003,65.32522282930626,-765.382468750079,3.0021232727668448,-1.2011125741820126,0.48181766061045933
45.2,843.7508656742405,64.20856404685925,-722.2949850670459,2.853346857470048,-1.507880424632744,0.42886828167005897
45.400000000000006,842.9994327244805,64.47355296653068,-674.4188596650699,3.0852131799478224,0.2390677420582579,0.46302810349800366
45.6,842.2479997747205,64.20076557822387,-776.4199185785692,2.6937186455604287,0.4551525274359929,0.4225673038346973
45.800000000000004,841.4965668249604,64.29068650635357,-802.768274074776,2.935071081261439,2.1198237931768675,0.4559824030514499
46.0,840.7451338752004,65.15632633419952,-700.7006004711491,2.9394088552714583,0.6166124762069511,0.44360532375574635
46.2,839.9937009254404,64.37362030693204,-678.6496533204682,2.9590101672716282,-0.8739482973691961,0.4488037442893146
46.400000000000006,839.2422679756804,65.28485303105622,-753.000647321407,3.046083585806358,0.8060297349017768,0.46137555188735085
46.6,838.4908350259204,65.27180474033457,-828.1508546707186,2.8157966360371303,-0.8456301477467206,0.4851248025063236
46.800000000000004,837.7394020761603,66.62012878950408,-681.5248049017254,3.0882772624853723,-1.485835945656234,0.4538941269966655
47.0,836.9879691264003,63.88576876330655,-747.5405992280272,2.9729768977017472,2.6091008797125292,0.4524871790279219
47.2,836.2365361766404,65.71032190226803,-694.643452580112,2.9024675832279563,0.3258253793974214,0.4305326456503537
47.400000000000006,835.4851032268805,64.92840963048927,-741.3386583560198,2.7949760798256587,0.7149506318072036,0.46166679310664666
47.6,834.7336702771204,64.9887762158952,-754.625245516418,2.822533609240107,0.5635502526976668,0.4450785533890946
47.800000000000004,833.9822373273604,63.840108942474714,-757.6758911507792,3.054048715804388,1.8120767740895158,0.46664014085816863
48.0,833.2308043776004,64.63184494982028,-680.661582949922,2.8554226335686823,0.2841065164750757,0.44912587099030055
